date,title,link,content,date,title,link,content,date,title,link,content
"2011-09-13
								15:58","삼성전자 ""그린 반도체로 환경도 보호해요""",https://finance.naver.com//news/news_read.naver?article_id=0002481790&office_id=018&mode=search&query=삼성전자 반도체&page=155,"NTT도코모는 이동통신회사로서 통신 관련 기술을 담당하고 삼성전자는 반도체 생산 기술, 후지쯔는 설계기술 등을 각각 제공한다.
									
								
							아시아경제 
|
 							
								
								2011-09-13
								15:58",,,,,"2011-09-07
								11:28","삼성 vs LG, 디스플레이 전쟁 확산",https://finance.naver.com//news/news_read.naver?article_id=0002180235&office_id=011&mode=search&query=LG디스플레이&page=178,"[안경 체인점 바오다오社와 손잡고 中 시장 공략] LG디스플레이가 중국에서 아시아 최대 규모의 안경 체인점과의 전략적 제휴를 통해 중국 3차원입체(3D) TV... 
									
								
							머니투데이 
|
 							
								
								2011-09-07
								11:28"
"2011-10-19
								13:38","삼성전자, 국제반도체대전 참가",https://finance.naver.com//news/news_read.naver?article_id=0005314018&office_id=001&mode=search&query=삼성전자 반도체&page=153,"유진테크는 19일 삼성전자와 94억5300만원 규모의 반도체 제조장비 공급계약을 체결했다고 공시했다. 이는 지난해 매출액의 10.07%에 해당하며 계약기간은 오는... 
									
								
							한국경제 
|
 							
								
								2011-10-19
								13:38",,,,,"2011-10-04
								07:25","LG디스플레이, 대학생에 AH-IPS 홍보",https://finance.naver.com//news/news_read.naver?article_id=0002185777&office_id=011&mode=search&query=LG디스플레이&page=176,"LG디스플레이의 3분기 실적이 예상보다 밑돌 것으로 대신증권이 4일 전망했다. 목표주가를 기존 4만2천원에서 3만2천원으로 24% 내렸다. 강정원 애널리스트는... 
									
								
							연합뉴스 
|
 							
								
								2011-10-04
								07:25"
"2011-11-30
								14:03","전동수 삼성전자 사장 ""애플 소송 반도체 사업에 영향 없어""",https://finance.naver.com//news/news_read.naver?article_id=0002563529&office_id=009&mode=search&query=삼성전자 반도체&page=150,"유진테크는 삼성전자와 102억원 규모의 반도체 제조장비 공급계약을 체결했다고 30일 밝혔다. 이는 작년 매출의 11%에 해당하는 규모다. 유진테크는 주 고객사들과... 
									
								
							서울경제 
|
 							
								
								2011-11-30
								14:03","2011-11-10
								17:45","SK, 하이닉스 인수 총력…‘역전의 용사’ 뛴다",https://finance.naver.com//news/news_read.naver?article_id=0002105355&office_id=028&mode=search&query=SK하이닉스&page=164,"또한 특혜시비도 SK의 하이닉스 인수에 변수로 작용할 수 있다는 지적이다. 실제, 채권단이 두 차례나 본입찰을 연기한 것도 추가적인 인수후보를 찾기... 
									
								
							파이낸셜뉴스 
|
 							
								
								2011-11-10
								17:45","2011-11-07
								18:32","[주식상담소 매드머니]종목상담 - LG디스플레이, 한화케미칼",https://finance.naver.com//news/news_read.naver?article_id=0000016833&office_id=375&mode=search&query=LG디스플레이&page=169,"장외시장서 600억 규모…평균보다 0.38%P 높게 거래 보험회사들이 LG디스플레이 회사채를 '투매(投賣)'하고 있다. 7일 금융투자협회에 따르면 지난 4일 장외... 
									
								
							한국경제 
|
 							
								
								2011-11-07
								18:32"
"2011-12-06
								16:27","삼성전자, 中에도 반도체 공장 짓는다",https://finance.naver.com//news/news_read.naver?article_id=0002201521&office_id=011&mode=search&query=삼성전자 반도체&page=149,"삼성전자의 이번 중국 반도체라인 설립은 세계 메모리반도체 시장에서 중국의 중요성이 점차 부각되는 것을 감안한 적극적인 대응전략이다. 삼성전자 관...
									
									
								
							서울경제 
|
 							
								
								2011-12-06
								16:27","2011-12-22
								18:19",최태원 SK회장 하이닉스 공장 방문… “새로운 성장 축으로 키울 것”,https://finance.naver.com//news/news_read.naver?article_id=0000493842&office_id=005&mode=search&query=SK하이닉스&page=163,"최태원 SK그룹 회장이 22일 막바지 인수 작업을 진행 중인 하이닉스 사업장을 전격 방문, “하이닉스를 SK그룹의 새로운 성장 축으로 발전시켜 ...
									
									
								
							국민일보 
|
 							
								
								2011-12-22
								18:19","2011-12-06
								07:48","LG디스플레이, C레벨 조직 축소…안정 속 스피디한 조직 개편에 방점",https://finance.naver.com//news/news_read.naver?article_id=0002152016&office_id=030&mode=search&query=LG디스플레이&page=166,"[세계파이낸스] 하이투자증권은 6일 LG디스플레이에 대해 ""수요에 대한 기대감이 높아지고 있다""며 투자의견 '매수'와 목표주가 3만3000원으로 상향했다. 남대종... 
									
								
							세계일보 
|
 							
								
								2011-12-06
								07:48"
"2012-01-04
								08:29","""삼성전자 中반도체 공장 설립 승인""(상보)",https://finance.naver.com//news/news_read.naver?article_id=0002708945&office_id=008&mode=search&query=삼성전자 반도체&page=146,"정부가 투자 계획을 승인하면서 삼성전자의 중국 반도체 공장 설립은 더욱 속도가 붙을 것으로 보인다. 삼성전자는 스마트폰과 태블릿PC 등에 쓰이는 낸드플래시... 
									
								
							조선비즈 
|
 							
								
								2012-01-04
								08:29",,,,,"2012-01-03
								08:02","[2012 LG 핫이슈] LG화학, LG디스플레이 새해 사업과제는",https://finance.naver.com//news/news_read.naver?article_id=0000034794&office_id=366&mode=search&query=LG디스플레이&page=162,"한국투자증권은 3일 LG디스플레이에 대해 ""지속적인 실적 개선으로 밸류에이션 상승이 기대된다""며 투자의견 매수를 유지하며 업종내 톱픽으로 제시했다.... 
									
								
							머니투데이 
|
 							
								
								2012-01-03
								08:02"
"2012-02-06
								13:45",스마트폰-반도체 쌍끌이..`삼성전자 먹여살렸다`,https://finance.naver.com//news/news_read.naver?article_id=0002550753&office_id=018&mode=search&query=삼성전자 반도체&page=144,"한편 현재 삼성전자 반도체 공장에서 백혈병으로 사망한 근로자의 산재 인정문제를 놓고 유족과 근로복지공단간 소송이 진행 중인데, 이번 조사 결과가 어떤... 
									
								
							머니투데이 
|
 							
								
								2012-02-06
								13:45",,,,,"2012-02-12
								14:12","LG디스플레이, ""부품기업? 완제품기업!"" iF 디자인 어워드 2년연속 수상",https://finance.naver.com//news/news_read.naver?article_id=0002161630&office_id=030&mode=search&query=LG디스플레이&page=157,"LG디스플레이는 세계 3대 디자인 어워드 중 하나인 ‘2012 독일 iF 디자인 어워드’서 2년 연속 수상했다고 12일 밝혔다. 이 회사는 ‘사...
									
									
								
							전자신문 
|
 							
								
								2012-02-12
								14:12"
"2012-03-22
								07:36","삼성전자, 이것이 세계 최고 반도체 기술 탑재된 프린터",https://finance.naver.com//news/news_read.naver?article_id=0002164824&office_id=030&mode=search&query=삼성전자 반도체&page=143,"삼성전자는 지난해 12월 반도체 중국 진출을 지식경제부에 신청해 올해 1월에 승인을 받았으며, 이는 1996년 미국 오스틴 지역 진출에 이어 두번째 해외 공장 진출이다.....
									
								
							파이낸셜뉴스 
|
 							
								
								2012-03-22
								07:36","2012-03-01
								11:03",SK그룹 하이닉스 인수로 임직원 7만명 돌파,https://finance.naver.com//news/news_read.naver?article_id=0002772838&office_id=008&mode=search&query=SK하이닉스&page=162,"SK그룹이 하이닉스반도체 인수를 통해 전체 임직원의 수가 7만명을 넘어섰다. SK그룹은 지난달 하이닉스 인수를 마무리 하면서 그룹의 전체 인력이...
									
									
								
							머니투데이 
|
 							
								
								2012-03-01
								11:03","2012-03-06
								08:31",[이웃과 함께하는 기업] LG디스플레이,https://finance.naver.com//news/news_read.naver?article_id=0002220591&office_id=011&mode=search&query=LG디스플레이&page=156,"우리투자증권은 6일 LG디스플레이에 대해 2분기 흑자전환에 무리가 없을 전망이라며 투자의견 '매수'와 목표주가 3만5000원을 유지한다고 밝혔다. 박영주... 
									
								
							매일경제 
|
 							
								
								2012-03-06
								08:31"
"2012-04-03
								08:23",삼성전자 반도체 라인 조사 결과 국제산업보건위원회 학술대회에서 공개,https://finance.naver.com//news/news_read.naver?article_id=0002166878&office_id=030&mode=search&query=삼성전자 반도체&page=142,"NTT도코모는 후지쓰와 후지쓰 반도체, NEC, 파나소닉 모바일 커뮤니케이션즈, 삼성전자와 스마트폰용 통신용 반도체 개발사 설립하기로 했다. NTT도코모가 자본금의 50....
									
								
							이데일리 
|
 							
								
								2012-04-03
								08:23","2012-04-02
								08:18","[SK하이닉스,적자축소..`엘피다효과' 2분기 반영]",https://finance.naver.com//news/news_read.naver?article_id=0002054766&office_id=013&mode=search&query=SK하이닉스&page=156,"키움증권은 2일 SK하이닉스(000660)가 일본 엘피다의 인수전에 참여했지만, 최종 인수자로 선정될 가능성은 낮다고 판단했다. 투자의견과 목표가를 기존 `매수`와... 
									
								
							이데일리 
|
 							
								
								2012-04-02
								08:18","2012-04-10
								16:12","LG디스플레이, 봄날 임박?…긍정적 분석 잇달아",https://finance.naver.com//news/news_read.naver?article_id=0000255595&office_id=031&mode=search&query=LG디스플레이&page=152,"디스플레이 업황 부진으로 한동안 주목 받지 못했던 LG디스플레이에 봄이 임박한 것일까. LG디스플레이에 대한 긍정적인 시각의 분석보고서들이 잇달...
									
									
								
							아이뉴스24 
|
 							
								
								2012-04-10
								16:12"
"2012-05-23
								19:06","우남성 삼성전자 사장 ""시스템 반도체 라인 100% 가동…증설도 계획""",https://finance.naver.com//news/news_read.naver?article_id=0002174422&office_id=030&mode=search&query=삼성전자 반도체&page=140,"17라인을 완공하면 삼성전자의 시스템 반도체 생산 능력은 월 40만장을 넘어선다. 특히 32·28나노급 이하 미세 공정을 적용, 세계 최고 수준의 시스템 반도체 라인이.....
									
								
							전자신문 
|
 							
								
								2012-05-23
								19:06","2012-05-04
								12:36","[사진]최태원 회장, SK하이닉스 이사회 참석",https://finance.naver.com//news/news_read.naver?article_id=0002836131&office_id=008&mode=search&query=SK하이닉스&page=143,"[ SK하이닉스는 4일 조회공시 답변에서 ""일본 엘피다메모리 인수를 위한 본입찰에 참여하지 않기로 결정했다""고 공시했다.
									
								
							아시아경제 
|
 							
								
								2012-05-04
								12:36","2012-05-01
								06:38",[포춘클럽 라운지] (59) LG디스플레이,https://finance.naver.com//news/news_read.naver?article_id=0002638965&office_id=014&mode=search&query=LG디스플레이&page=148,"LG디스플레이가 미국 8개 주(州)에서 액정표시장치(LCD) 가격 담합과 관련한 배상금 지급에 합의한 것으로 알려졌다. LG디스플레이는 아칸소, 캘리포니아, 플로리다......
									
								
							조선비즈 
|
 							
								
								2012-05-01
								06:38"
"2012-06-07
								15:59","삼성전자, 시스템반도체 라인건설에 2.25조 투자",https://finance.naver.com//news/news_read.naver?article_id=0002854424&office_id=008&mode=search&query=삼성전자 반도체&page=139,"2조2,500억원 규모 투자, 2013년 말 완공 목표 [CBS  삼성전자가 늘어나는 시스템반도체 수요에 적극 대응하기 위해 화성캠퍼스 부지에 신규 반도체 생산라인을......
									
								
							노컷뉴스 
|
 							
								
								2012-06-07
								15:59","2012-06-10
								11:44",SK하이닉스-IBM PC램 전략적 제휴,https://finance.naver.com//news/news_read.naver?article_id=0005643009&office_id=001&mode=search&query=SK하이닉스&page=132,"(서울=연합뉴스) 8일(현지시각) 미국 뉴욕의 IBM연구소에서 SK하이닉스 홍성주 연구소장과 IBM 연구소의 천 즈치앙 부사장이 차세대 메모리 ...
									
									
								
							연합뉴스 
|
 							
								
								2012-06-10
								11:44","2012-06-07
								11:33","삼성-LG, 디스플레이 전시회서 주요 상 싹슬이",https://finance.naver.com//news/news_read.naver?article_id=0002610866&office_id=018&mode=search&query=LG디스플레이&page=144,"- SMD, `금상`·`베스트 인 쇼` 등 2개 부문 석권 - LG디스플레이 OLED 패널도 `베스트 인 쇼` 수상  삼성과 LG가 세계 최고 ...
									
									
								
							이데일리 
|
 							
								
								2012-06-07
								11:33"
"2012-07-18
								08:59",[삼성전자 또 사상최대 영업이익] 반도체·디스플레이도 선전… 내친김에 '200-2...,https://finance.naver.com//news/news_read.naver?article_id=0002251623&office_id=011&mode=search&query=삼성전자 반도체&page=136,"KB투자증권은 18일 삼성전자에 대해 영국 반도체 설계회사 CSR 인수를 결정했다며 투자의견 매수에 목표주가 190만원을 제시했다. 변한준 연구원은 ""삼성전자는... 
									
								
							파이낸셜뉴스 
|
 							
								
								2012-07-18
								08:59","2012-07-02
								13:32","최태원 회장, SK하이닉스 직원들과 맥주 소통",https://finance.naver.com//news/news_read.naver?article_id=0002179146&office_id=030&mode=search&query=SK하이닉스&page=121,"테스(095610)는 SK하이닉스와 총 24억7500만원 규모의 반도체 제조장비 공급계약을 체결했다고 2일 공시했다.  ▶ 증권전문가방송 '이데일리 ON... 
									
								
							이데일리 
|
 							
								
								2012-07-02
								13:32","2012-07-04
								09:20","LG디스플레이, 5개 협력사와 성과공유제 협약",https://finance.naver.com//news/news_read.naver?article_id=0002178906&office_id=030&mode=search&query=LG디스플레이&page=141,"3분기 영업이익이 흑자전환할 것이라는 분석에 LG디스플레이(034220)가 5일째 상승세를 이어가고 있다. LG디스플레이는 전날보다 3.79%(850원) 오른 2만3250...
									
								
							조선비즈 
|
 							
								
								2012-07-04
								09:20"
"2012-08-21
								19:15","삼성전자 등 6개 대표기업 시총, 일본 추월… 반도체·디스플레이 등 6개분야 우위",https://finance.naver.com//news/news_read.naver?article_id=0000522265&office_id=005&mode=search&query=삼성전자 반도체&page=135,"삼성전자가 빠르게 증가하는 시스템반도체 수요에 적극 대응하기 위해 미국 텍사스 주에 위치한 오스틴사업장의 시스템반도체 생산라인을 확장한다. 삼성전자... 
									
								
							헤럴드POP 
|
 							
								
								2012-08-21
								19:15","2012-08-07
								09:55",SK하이닉스 직원 가족들에게…“SK그룹을 체험하세요”,https://finance.naver.com//news/news_read.naver?article_id=0002326404&office_id=112&mode=search&query=SK하이닉스&page=108,"SK하이닉스가 여름방학을 맞이해 임직원과 임직원 가족을 대상으로 ‘가족과 함께 하는 행복 만들기’ 행사를 진행하고 있다. ‘가족과 함께 하는 행...
									
									
								
							헤럴드POP 
|
 							
								
								2012-08-07
								09:55","2012-08-10
								09:33","LG디스플레이, 협력사와 함께 오픈 이노베이션 나선다",https://finance.naver.com//news/news_read.naver?article_id=0002183088&office_id=030&mode=search&query=LG디스플레이&page=134,"LG디스플레이가 이틀째 강세를 보이고 있다. 10일 오전 9시 27분 현재 LG디스플레이는 전일 대비 2.38% 오른 2만5850원에 거래되고 있다. 이날 IBK투자증권의...
									
								
							아이뉴스24 
|
 							
								
								2012-08-10
								09:33"
